trip_id,arrival_time,departure_time,stop_id
218,8:02:00,8:02:00,70132
218,8:06:00,8:06:00,70142
218,8:14:00,8:14:00,70172
218,8:27:00,8:27:00,70242
218,8:36:00,8:36:00,70262
207,5:51:00,5:51:00,70271
207,5:59:00,5:59:00,70261
207,6:06:00,6:06:00,70241
207,6:12:00,6:12:00,70231
207,6:20:00,6:20:00,70221
207,6:25:00,6:25:00,70211
207,6:29:00,6:29:00,70201
207,6:34:00,6:34:00,70191
207,6:38:00,6:38:00,70171
207,6:41:00,6:41:00,70161
207,6:47:00,6:47:00,70141
207,6:54:00,6:54:00,70111
207,7:03:00,7:03:00,70061
207,7:09:00,7:09:00,70041
207,7:24:00,7:24:00,70011
226,8:05:00,8:05:00,70012
226,8:10:00,8:10:00,70022
226,8:20:00,8:20:00,70052
226,8:27:00,8:27:00,70082
226,8:31:00,8:31:00,70092
226,8:35:00,8:35:00,70112
226,8:40:00,8:40:00,70132
226,8:48:00,8:48:00,70162
226,8:52:00,8:52:00,70172
226,8:59:00,8:59:00,70212
226,9:07:00,9:07:00,70232
226,9:20:00,9:20:00,70262
261,15:32:00,15:32:00,70271
261,15:40:00,15:40:00,70261
261,15:45:00,15:45:00,70241
261,15:50:00,15:50:00,70231
261,15:57:00,15:57:00,70221
261,16:02:00,16:02:00,70211
261,16:06:00,16:06:00,70201
261,16:11:00,16:11:00,70191
261,16:15:00,16:15:00,70171
261,16:19:00,16:19:00,70161
261,16:24:00,16:24:00,70141
261,16:29:00,16:29:00,70131
261,16:36:00,16:36:00,70091
261,16:42:00,16:42:00,70061
261,16:56:00,16:56:00,70021
261,17:02:00,17:02:00,70011
208,6:15:00,6:15:00,70012
208,6:19:00,6:19:00,70022
208,6:24:00,6:24:00,70032
208,6:31:00,6:31:00,70042
208,6:35:00,6:35:00,70052
208,6:39:00,6:39:00,70062
208,6:44:00,6:44:00,70082
208,6:48:00,6:48:00,70092
208,6:51:00,6:51:00,70102
208,6:54:00,6:54:00,70112
208,6:58:00,6:58:00,70122
208,7:02:00,7:02:00,70132
208,7:06:00,7:06:00,70142
208,7:14:00,7:14:00,70172
208,7:27:00,7:27:00,70242
208,7:36:00,7:36:00,70262
227,7:06:00,7:06:00,70321
227,7:15:00,7:15:00,70311
227,7:21:00,7:21:00,70301
227,7:36:00,7:36:00,70291
227,7:42:00,7:42:00,70281
227,7:53:00,7:53:00,70271
227,7:59:00,7:59:00,70261
227,8:03:00,8:03:00,70251
227,8:08:00,8:08:00,70241
227,8:15:00,8:15:00,70231
227,8:22:00,8:22:00,70221
227,8:28:00,8:28:00,70211
227,8:32:00,8:32:00,70201
227,8:36:00,8:36:00,70191
227,8:41:00,8:41:00,70171
227,8:44:00,8:44:00,70161
227,8:51:00,8:51:00,70141
227,8:59:00,8:59:00,70111
227,9:08:00,9:08:00,70061
227,9:14:00,9:14:00,70041
227,9:29:00,9:29:00,70011
211,6:23:00,6:23:00,70261
211,6:28:00,6:28:00,70241
211,6:36:00,6:36:00,70221
211,6:42:00,6:42:00,70211
211,6:48:00,6:48:00,70191
211,6:54:00,6:54:00,70161
211,6:59:00,6:59:00,70141
211,7:04:00,7:04:00,70131
211,7:07:00,7:07:00,70121
211,7:11:00,7:11:00,70111
211,7:14:00,7:14:00,70101
211,7:18:00,7:18:00,70091
211,7:21:00,7:21:00,70081
211,7:26:00,7:26:00,70061
211,7:30:00,7:30:00,70051
211,7:34:00,7:34:00,70041
211,7:41:00,7:41:00,70031
211,7:50:00,7:50:00,70021
211,7:57:00,7:57:00,70011
279,17:32:00,17:32:00,70271
279,17:40:00,17:40:00,70261
279,17:46:00,17:46:00,70241
279,17:54:00,17:54:00,70231
279,18:00:00,18:00:00,70221
279,18:05:00,18:05:00,70211
279,18:09:00,18:09:00,70201
279,18:14:00,18:14:00,70191
279,18:20:00,18:20:00,70171
279,18:23:00,18:23:00,70161
279,18:29:00,18:29:00,70141
279,18:33:00,18:33:00,70131
279,18:40:00,18:40:00,70091
279,18:48:00,18:48:00,70061
279,19:00:00,19:00:00,70021
279,19:06:00,19:06:00,70011
221,6:28:00,6:28:00,70321
221,6:37:00,6:37:00,70311
221,6:43:00,6:43:00,70301
221,6:58:00,6:58:00,70291
221,7:04:00,7:04:00,70281
221,7:15:00,7:15:00,70271
221,7:23:00,7:23:00,70261
221,7:28:00,7:28:00,70241
221,7:34:00,7:34:00,70231
221,7:40:00,7:40:00,70221
221,7:46:00,7:46:00,70211
221,7:51:00,7:51:00,70191
221,7:56:00,7:56:00,70161
221,8:02:00,8:02:00,70141
221,8:07:00,8:07:00,70131
221,8:10:00,8:10:00,70121
221,8:14:00,8:14:00,70111
221,8:17:00,8:17:00,70101
221,8:21:00,8:21:00,70091
221,8:24:00,8:24:00,70081
221,8:29:00,8:29:00,70061
221,8:33:00,8:33:00,70051
221,8:37:00,8:37:00,70041
221,8:45:00,8:45:00,70031
221,8:53:00,8:53:00,70021
221,9:00:00,9:00:00,70011
215,6:54:00,6:54:00,70261
215,7:07:00,7:07:00,70221
215,7:12:00,7:12:00,70211
215,7:18:00,7:18:00,70191
215,7:22:00,7:22:00,70171
215,7:30:00,7:30:00,70131
215,7:35:00,7:35:00,70111
215,7:39:00,7:39:00,70091
215,7:44:00,7:44:00,70081
215,7:51:00,7:51:00,70051
215,8:08:00,8:08:00,70011
225,7:54:00,7:54:00,70261
225,8:07:00,8:07:00,70221
225,8:12:00,8:12:00,70211
225,8:18:00,8:18:00,70191
225,8:22:00,8:22:00,70171
225,8:30:00,8:30:00,70131
225,8:35:00,8:35:00,70111
225,8:39:00,8:39:00,70091
225,8:44:00,8:44:00,70081
225,8:51:00,8:51:00,70051
225,9:08:00,9:08:00,70011
237,9:37:00,9:37:00,70271
237,9:50:00,9:50:00,70261
237,9:55:00,9:55:00,70241
237,10:00:00,10:00:00,70231
237,10:05:00,10:05:00,70221
237,10:10:00,10:10:00,70211
237,10:14:00,10:14:00,70201
237,10:18:00,10:18:00,70191
237,10:23:00,10:23:00,70171
237,10:26:00,10:26:00,70161
237,10:32:00,10:32:00,70141
237,10:37:00,10:37:00,70131
237,10:40:00,10:40:00,70121
237,10:44:00,10:44:00,70111
237,10:49:00,10:49:00,70091
237,10:52:00,10:52:00,70081
237,10:57:00,10:57:00,70061
237,11:02:00,11:02:00,70051
237,11:19:00,11:19:00,70011
257,14:16:00,14:16:00,70271
257,14:24:00,14:24:00,70261
257,14:29:00,14:29:00,70241
257,14:34:00,14:34:00,70231
257,14:39:00,14:39:00,70221
257,14:44:00,14:44:00,70211
257,14:47:00,14:47:00,70201
257,14:52:00,14:52:00,70191
257,14:56:00,14:56:00,70171
257,14:59:00,14:59:00,70161
257,15:05:00,15:05:00,70141
257,15:09:00,15:09:00,70131
257,15:13:00,15:13:00,70121
257,15:16:00,15:16:00,70111
257,15:21:00,15:21:00,70091
257,15:24:00,15:24:00,70081
257,15:32:00,15:32:00,70061
257,15:37:00,15:37:00,70051
257,15:57:00,15:57:00,70011
263,16:12:00,16:12:00,70261
263,16:18:00,16:18:00,70241
263,16:33:00,16:33:00,70171
263,16:40:00,16:40:00,70141
263,16:44:00,16:44:00,70131
263,16:47:00,16:47:00,70121
263,16:51:00,16:51:00,70111
263,16:54:00,16:54:00,70101
263,16:57:00,16:57:00,70091
263,17:01:00,17:01:00,70081
263,17:05:00,17:05:00,70061
263,17:10:00,17:10:00,70051
263,17:14:00,17:14:00,70041
263,17:21:00,17:21:00,70031
263,17:30:00,17:30:00,70021
263,17:38:00,17:38:00,70011
267,16:30:00,16:30:00,70261
267,16:41:00,16:41:00,70231
267,16:48:00,16:48:00,70211
267,16:56:00,16:56:00,70171
267,16:59:00,16:59:00,70161
267,17:07:00,17:07:00,70131
267,17:11:00,17:11:00,70111
267,17:15:00,17:15:00,70091
267,17:19:00,17:19:00,70081
267,17:26:00,17:26:00,70051
267,17:37:00,17:37:00,70021
267,17:44:00,17:44:00,70011
258,15:34:00,15:34:00,70012
258,15:48:00,15:48:00,70052
258,15:53:00,15:53:00,70062
258,15:58:00,15:58:00,70082
258,16:01:00,16:01:00,70092
258,16:06:00,16:06:00,70112
258,16:10:00,16:10:00,70122
258,16:13:00,16:13:00,70132
258,16:18:00,16:18:00,70142
258,16:24:00,16:24:00,70162
258,16:28:00,16:28:00,70172
258,16:31:00,16:31:00,70192
258,16:36:00,16:36:00,70202
258,16:40:00,16:40:00,70212
258,16:46:00,16:46:00,70222
258,16:50:00,16:50:00,70232
258,16:55:00,16:55:00,70242
258,17:05:00,17:05:00,70262
258,17:10:00,17:10:00,70272
269,16:33:00,16:33:00,70271
269,16:40:00,16:40:00,70261
269,16:46:00,16:46:00,70241
269,16:54:00,16:54:00,70231
269,17:00:00,17:00:00,70221
269,17:05:00,17:05:00,70211
269,17:09:00,17:09:00,70201
269,17:14:00,17:14:00,70191
269,17:20:00,17:20:00,70171
269,17:23:00,17:23:00,70161
269,17:29:00,17:29:00,70141
269,17:33:00,17:33:00,70131
269,17:40:00,17:40:00,70091
269,17:48:00,17:48:00,70061
269,18:00:00,18:00:00,70021
269,18:06:00,18:06:00,70011
273,17:10:00,17:10:00,70261
273,17:16:00,17:16:00,70241
273,17:31:00,17:31:00,70171
273,17:38:00,17:38:00,70141
273,17:42:00,17:42:00,70131
273,17:45:00,17:45:00,70121
273,17:49:00,17:49:00,70111
273,17:52:00,17:52:00,70101
273,17:55:00,17:55:00,70091
273,17:59:00,17:59:00,70081
273,18:03:00,18:03:00,70061
273,18:08:00,18:08:00,70051
273,18:12:00,18:12:00,70041
273,18:19:00,18:19:00,70031
273,18:28:00,18:28:00,70021
273,18:35:00,18:35:00,70011
277,17:30:00,17:30:00,70261
277,17:41:00,17:41:00,70231
277,17:48:00,17:48:00,70211
277,17:56:00,17:56:00,70171
277,17:59:00,17:59:00,70161
277,18:07:00,18:07:00,70131
277,18:11:00,18:11:00,70111
277,18:15:00,18:15:00,70091
277,18:19:00,18:19:00,70081
277,18:26:00,18:26:00,70051
277,18:37:00,18:37:00,70021
277,18:44:00,18:44:00,70011
283,18:10:00,18:10:00,70261
283,18:16:00,18:16:00,70241
283,18:31:00,18:31:00,70171
283,18:38:00,18:38:00,70141
283,18:42:00,18:42:00,70131
283,18:45:00,18:45:00,70121
283,18:49:00,18:49:00,70111
283,18:52:00,18:52:00,70101
283,18:55:00,18:55:00,70091
283,18:59:00,18:59:00,70081
283,19:03:00,19:03:00,70061
283,19:08:00,19:08:00,70051
283,19:12:00,19:12:00,70041
283,19:19:00,19:19:00,70031
283,19:28:00,19:28:00,70021
283,19:35:00,19:35:00,70011
287,18:35:00,18:35:00,70261
287,18:45:00,18:45:00,70231
287,18:49:00,18:49:00,70221
287,18:54:00,18:54:00,70211
287,19:02:00,19:02:00,70171
287,19:05:00,19:05:00,70161
287,19:13:00,19:13:00,70131
287,19:17:00,19:17:00,70111
287,19:21:00,19:21:00,70091
287,19:25:00,19:25:00,70081
287,19:32:00,19:32:00,70051
287,19:43:00,19:43:00,70021
287,19:50:00,19:50:00,70011
206,6:05:00,6:05:00,70012
206,6:09:00,6:09:00,70022
206,6:22:00,6:22:00,70062
206,6:26:00,6:26:00,70082
206,6:30:00,6:30:00,70092
206,6:34:00,6:34:00,70112
206,6:39:00,6:39:00,70132
206,6:44:00,6:44:00,70142
206,6:50:00,6:50:00,70162
206,6:54:00,6:54:00,70172
206,6:57:00,6:57:00,70192
206,7:04:00,7:04:00,70212
206,7:09:00,7:09:00,70232
206,7:21:00,7:21:00,70262
236,9:43:00,9:43:00,70012
236,9:57:00,9:57:00,70052
236,10:01:00,10:01:00,70062
236,10:06:00,10:06:00,70082
236,10:09:00,10:09:00,70092
236,10:13:00,10:13:00,70112
236,10:17:00,10:17:00,70122
236,10:20:00,10:20:00,70132
236,10:25:00,10:25:00,70142
236,10:30:00,10:30:00,70162
236,10:34:00,10:34:00,70172
236,10:37:00,10:37:00,70192
236,10:42:00,10:42:00,70202
236,10:46:00,10:46:00,70212
236,10:51:00,10:51:00,70222
236,10:55:00,10:55:00,70232
236,11:01:00,11:01:00,70242
236,11:11:00,11:11:00,70262
236,11:17:00,11:17:00,70272
254,14:43:00,14:43:00,70012
254,14:57:00,14:57:00,70052
254,15:01:00,15:01:00,70062
254,15:06:00,15:06:00,70082
254,15:09:00,15:09:00,70092
254,15:13:00,15:13:00,70112
254,15:17:00,15:17:00,70122
254,15:20:00,15:20:00,70132
254,15:25:00,15:25:00,70142
254,15:30:00,15:30:00,70162
254,15:34:00,15:34:00,70172
254,15:38:00,15:38:00,70192
254,15:42:00,15:42:00,70202
254,15:47:00,15:47:00,70212
254,15:52:00,15:52:00,70222
254,15:56:00,15:56:00,70232
254,16:01:00,16:01:00,70242
254,16:10:00,16:10:00,70262
254,16:15:00,16:15:00,70272
262,16:23:00,16:23:00,70012
262,16:38:00,16:38:00,70052
262,16:44:00,16:44:00,70082
262,16:48:00,16:48:00,70092
262,16:52:00,16:52:00,70112
262,16:58:00,16:58:00,70132
262,17:06:00,17:06:00,70172
262,17:10:00,17:10:00,70192
262,17:17:00,17:17:00,70212
262,17:22:00,17:22:00,70222
262,17:27:00,17:27:00,70232
262,17:32:00,17:32:00,70242
262,17:41:00,17:41:00,70262
262,17:47:00,17:47:00,70272
262,17:54:00,17:54:00,70282
262,18:00:00,18:00:00,70292
262,18:13:00,18:13:00,70302
262,18:19:00,18:19:00,70312
262,18:35:00,18:35:00,70322
268,16:58:00,16:58:00,70012
268,17:11:00,17:11:00,70042
268,17:17:00,17:17:00,70062
268,17:25:00,17:25:00,70112
268,17:35:00,17:35:00,70142
268,17:41:00,17:41:00,70162
268,17:45:00,17:45:00,70172
268,17:48:00,17:48:00,70192
268,17:52:00,17:52:00,70202
268,17:57:00,17:57:00,70212
268,18:02:00,18:02:00,70222
268,18:08:00,18:08:00,70232
268,18:15:00,18:15:00,70242
268,18:26:00,18:26:00,70262
268,18:31:00,18:31:00,70272
268,18:38:00,18:38:00,70282
268,18:44:00,18:44:00,70292
268,18:57:00,18:57:00,70302
268,19:03:00,19:03:00,70312
268,19:18:00,19:18:00,70322
272,17:23:00,17:23:00,70012
272,17:38:00,17:38:00,70052
272,17:44:00,17:44:00,70082
272,17:48:00,17:48:00,70092
272,17:52:00,17:52:00,70112
272,17:58:00,17:58:00,70132
272,18:06:00,18:06:00,70172
272,18:10:00,18:10:00,70192
272,18:17:00,18:17:00,70212
272,18:22:00,18:22:00,70222
272,18:29:00,18:29:00,70242
272,18:37:00,18:37:00,70262
274,17:32:00,17:32:00,70012
274,17:36:00,17:36:00,70022
274,17:42:00,17:42:00,70032
274,17:51:00,17:51:00,70042
274,17:55:00,17:55:00,70052
274,18:00:00,18:00:00,70062
274,18:05:00,18:05:00,70082
274,18:09:00,18:09:00,70092
274,18:12:00,18:12:00,70102
274,18:15:00,18:15:00,70112
274,18:19:00,18:19:00,70122
274,18:22:00,18:22:00,70132
274,18:28:00,18:28:00,70142
274,18:34:00,18:34:00,70162
274,18:42:00,18:42:00,70212
274,18:47:00,18:47:00,70222
274,18:51:00,18:51:00,70232
274,18:57:00,18:57:00,70242
274,19:06:00,19:06:00,70262
274,19:11:00,19:11:00,70272
278,17:58:00,17:58:00,70012
278,18:11:00,18:11:00,70042
278,18:17:00,18:17:00,70062
278,18:25:00,18:25:00,70112
278,18:35:00,18:35:00,70142
278,18:41:00,18:41:00,70162
278,18:45:00,18:45:00,70172
278,18:48:00,18:48:00,70192
278,18:52:00,18:52:00,70202
278,18:57:00,18:57:00,70212
278,19:02:00,19:02:00,70222
278,19:07:00,19:07:00,70232
278,19:14:00,19:14:00,70242
278,19:26:00,19:26:00,70262
278,19:31:00,19:31:00,70272
282,18:23:00,18:23:00,70012
282,18:38:00,18:38:00,70052
282,18:44:00,18:44:00,70082
282,18:48:00,18:48:00,70092
282,18:52:00,18:52:00,70112
282,18:58:00,18:58:00,70132
282,19:06:00,19:06:00,70172
282,19:10:00,19:10:00,70192
282,19:17:00,19:17:00,70212
282,19:22:00,19:22:00,70222
282,19:35:00,19:35:00,70262
288,18:58:00,18:58:00,70012
288,19:11:00,19:11:00,70042
288,19:17:00,19:17:00,70062
288,19:25:00,19:25:00,70112
288,19:35:00,19:35:00,70142
288,19:41:00,19:41:00,70162
288,19:45:00,19:45:00,70172
288,19:48:00,19:48:00,70192
288,19:52:00,19:52:00,70202
288,19:57:00,19:57:00,70212
288,20:03:00,20:03:00,70222
288,20:08:00,20:08:00,70232
288,20:13:00,20:13:00,70242
288,20:24:00,20:24:00,70262
288,20:29:00,20:29:00,70272
198,24:05:00,24:05:00,70012
198,24:10:00,24:10:00,70022
198,24:15:00,24:15:00,70032
198,24:21:00,24:21:00,70042
198,24:25:00,24:25:00,70052
198,24:33:00,24:33:00,70062
198,24:37:00,24:37:00,70082
198,24:40:00,24:40:00,70092
198,24:44:00,24:44:00,70102
198,24:47:00,24:47:00,70112
198,24:51:00,24:51:00,70122
198,24:54:00,24:54:00,70132
198,24:59:00,24:59:00,70142
198,25:04:00,25:04:00,70162
198,25:08:00,25:08:00,70172
198,25:11:00,25:11:00,70192
198,25:15:00,25:15:00,70202
198,25:20:00,25:20:00,70212
198,25:25:00,25:25:00,70222
198,25:29:00,25:29:00,70232
198,25:34:00,25:34:00,70242
198,25:42:00,25:42:00,70262
222,7:45:00,7:45:00,70012
222,7:51:00,7:51:00,70022
222,8:04:00,8:04:00,70062
222,8:11:00,8:11:00,70092
222,8:18:00,8:18:00,70132
222,8:23:00,8:23:00,70142
222,8:29:00,8:29:00,70162
222,8:33:00,8:33:00,70172
222,8:37:00,8:37:00,70192
222,8:41:00,8:41:00,70202
222,8:46:00,8:46:00,70212
222,8:51:00,8:51:00,70222
222,8:56:00,8:56:00,70232
222,9:03:00,9:03:00,70242
222,9:12:00,9:12:00,70262
289,18:38:00,18:38:00,70271
289,18:45:00,18:45:00,70261
289,18:55:00,18:55:00,70231
289,19:03:00,19:03:00,70211
289,19:09:00,19:09:00,70191
289,19:13:00,19:13:00,70171
289,19:16:00,19:16:00,70161
289,19:22:00,19:22:00,70141
289,19:26:00,19:26:00,70131
289,19:31:00,19:31:00,70111
289,19:35:00,19:35:00,70091
289,19:39:00,19:39:00,70081
289,19:43:00,19:43:00,70061
289,19:57:00,19:57:00,70021
289,20:04:00,20:04:00,70011
